Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-21 09:35:40.177,0.0,TCP  ,10556_108,443,192.168.220.9,39989.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 09:03:17.271,0.003,UDP  ,192.168.220.13,37246,DNS,53.0,2,     166,1,......,0,normal,---,---,---
2017-03-21 08:37:10.954,0.0,TCP  ,10199_6,80,192.168.210.5,52995.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:18:55.821,0.003,TCP  ,192.168.100.6,80,192.168.220.16,35541.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:23.335,0.004,TCP  ,192.168.220.16,32999,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 09:19:53.152,0.0,TCP  ,192.168.220.7,41911,10086_192,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:03:47.852,0.0,TCP  ,192.168.220.16,38149,192.168.200.8,9040.0,1,      58,1,....S.,0,attacker,portScan,37,nmap args: -sS -T 3
2017-03-17 09:06:58.014,0.017,TCP  ,10874_42,80,192.168.220.4,48955.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-17 11:54:51.232,0.0,TCP  ,10223_4,80,192.168.220.5,35808.0,1,      70,1,.A..S.,0,normal,---,---,---
2017-03-16 08:36:31.116,3.055,TCP  ,192.168.220.15,48591,10527_2,443.0,66,   10311,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:02:43.351,0.0,TCP  ,192.168.210.5,49301,10256_224,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 09:57:21.379,1.129,TCP  ,10539_186,443,192.168.220.11,50764.0,2,     574,1,.AP...,32,normal,---,---,---
2017-03-17 06:08:03.762,0.0,TCP  ,10578_200,443,192.168.220.4,59920.0,1,      54,1,.A...F,32,normal,---,---,---
2017-03-21 13:42:50.286,0.0,TCP  ,10465_186,80,192.168.200.4,54822.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 17:43:14.804,0.024,TCP  ,192.168.220.14,38370,10069_198,80.0,2,     128,1,.A..S.,0,normal,---,---,---
2017-03-16 15:18:52.188,0.0,TCP  ,11027_34,80,192.168.210.5,58915.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 08:01:17.978,0.226,TCP  ,10575_79,443,192.168.210.5,49904.0,3,     254,1,.AP...,0,normal,---,---,---
2017-03-17 13:06:41.940,0.004,TCP  ,192.168.220.16,34002,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 12:34:10.522,0.049,UDP  ,192.168.220.14,51445,DNS,53.0,2,     146,1,......,0,normal,---,---,---
2017-03-16 12:15:15.910,0.0,TCP  ,10012_34,80,192.168.220.4,57047.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-16 14:18:55.501,0.002,UDP  ,DNS,53,192.168.220.6,48786.0,2,     375,1,......,0,normal,---,---,---
2017-03-21 12:26:53.689,0.0,TCP  ,10199_14,80,192.168.220.8,45025.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 08:07:37.565,0.0,TCP  ,10082_94,80,192.168.220.4,41205.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 13:54:53.110,0.194,TCP  ,11287_126,80,192.168.220.12,50297.0,9,    7350,1,.AP.S.,32,normal,---,---,---
2017-03-21 15:05:22.467,0.005,TCP  ,192.168.100.6,80,192.168.220.16,47934.0,4,     272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:07:01.006,0.005,TCP  ,192.168.220.16,35657,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 06:53:42.006,0.021,TCP  ,10541_152,443,192.168.220.6,33868.0,3,     229,1,.AP..F,0,normal,---,---,---
2017-03-21 07:41:32.975,0.0,TCP  ,192.168.220.9,55849,10223_4,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:08:13.143,0.005,TCP  ,192.168.220.16,60458,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,3,---
2017-03-17 15:29:12.759,0.099,TCP  ,192.168.200.4,43021,11049_37,443.0,10,     921,1,.AP.S.,0,normal,---,---,---
2017-03-20 12:26:37.978,0.004,TCP  ,192.168.220.16,35814,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:08:43.785,0.0,UDP  ,192.168.220.16,55305,DNS,53.0,2,     162,1,......,0,normal,---,---,---
2017-03-19 17:21:15.487,0.0,TCP  ,EXT_SERVER,8082,192.168.200.8,58749.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-15 13:08:02.937,0.002,TCP  ,192.168.100.6,80,192.168.220.16,56491.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-21 15:06:23.886,0.005,TCP  ,192.168.100.6,80,192.168.220.16,37356.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:06:32.501,0.003,TCP  ,192.168.220.16,58210,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 17:25:30.807,0.112,TCP  ,192.168.220.8,48517,10060_27,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 13:47:29.181,0.493,TCP  ,192.168.220.13,34120,10305_138,443.0,16,    4865,1,.AP.S.,0,normal,---,---,---
2017-03-16 13:34:02.426,0.602,TCP  ,11042_240,443,192.168.200.9,58055.0,7,    4997,1,.AP.S.,32,normal,---,---,---
2017-03-21 13:04:45.113,0.0,TCP  ,192.168.200.5,9207,192.168.220.16,38148.0,1,      54,1,.A.R..,0,victim,portScan,37,nmap args: -sS -T 3
2017-03-17 13:04:40.053,0.001,TCP  ,192.168.220.16,54847,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:04:38.769,0.002,TCP  ,192.168.100.6,80,192.168.220.16,54312.0,4,     272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:28:17.876,0.0,TCP  ,192.168.220.4,42172,10077_156,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 15:11:16.889,0.031,TCP  ,192.168.220.6,49946,10222_218,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 06:22:33.775,0.001,UDP  ,192.168.220.4,52756,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-15 01:34:41.380,0.0,TCP  ,192.168.200.1,5500,192.168.220.16,51357.0,1,      54,1,.A.R..,0,victim,portScan,1,nmap args: -sS -T 1
2017-03-21 18:29:55.479,0.005,UDP  ,192.168.220.15,51564,DNS,53.0,2,     146,1,......,0,normal,---,---,---
2017-03-15 16:57:07.697,0.017,TCP  ,192.168.220.14,42833,10076_237,80.0,4,     625,1,.AP...,0,normal,---,---,---
2017-03-15 12:24:07.636,0.0,TCP  ,192.168.200.8,51878,10056_185,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 13:56:43.426,0.209,TCP  ,192.168.220.12,36002,11263_66,80.0,2,     132,1,.A....,0,normal,---,---,---
2017-03-20 13:37:08.443,0.296,TCP  ,10056_63,443,192.168.200.4,35512.0,2,     823,1,.AP...,32,normal,---,---,---
2017-03-21 14:31:25.366,0.113,TCP  ,10263_186,443,192.168.220.15,56148.0,6,    7504,1,.AP.S.,32,normal,---,---,---
2017-03-20 08:47:03.374,0.001,TCP  ,10077_156,80,192.168.220.13,53726.0,7,    5421,1,.AP...,32,normal,---,---,---
2017-03-16 09:11:13.143,0.0,TCP  ,192.168.100.5,445,192.168.220.11,51107.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-16 11:14:11.418,0.0,TCP  ,192.168.220.7,54279,10166_19,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-19 01:32:42.565,0.0,UDP  ,DNS,53,192.168.100.4,52729.0,1,131,1,......,0,normal,---,---,---
2017-03-17 06:45:18.520,0.0,TCP  ,10077_156,80,192.168.210.5,57757.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 14:32:40.324,0.047,UDP  ,192.168.220.10,44859,DNS,53.0,2,     162,1,......,0,normal,---,---,---
2017-03-17 09:23:32.915,0.0,TCP  ,192.168.100.5,445,192.168.220.8,52299.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-17 10:00:33.913,0.014,TCP  ,192.168.220.16,37135,10305_138,443.0,3,     251,1,.AP..F,0,normal,---,---,---
2017-03-17 15:50:24.983,0.0,TCP  ,10086_192,80,192.168.220.11,46438.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 13:07:28.786,0.002,TCP  ,192.168.100.6,80,192.168.220.16,45147.0,3,     206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:45:55.111,0.0,UDP  ,192.168.220.6,57156,DNS,53.0,2,     168,1,......,0,normal,---,---,---
2017-03-20 18:24:53.548,0.0,TCP  ,192.168.220.8,35073,11062_193,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 18:30:35.669,0.0,TCP  ,192.168.220.15,36077,10005_14,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 17:05:37.731,0.0,TCP  ,192.168.220.16,36945,192.168.210.5,3389.0,1,      58,1,....S.,0,attacker,portScan,20,nmap args: -sS -T 2
2017-03-20 15:01:40.976,0.0,TCP  ,192.168.220.15,40273,10394_149,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:18:45.242,0.001,TCP  ,192.168.100.6,80,192.168.220.16,58657.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 11:45:09.622,0.003,UDP  ,192.168.220.4,56126,DNS,53.0,2,     174,1,......,0,normal,---,---,---
2017-03-20 10:13:24.925,0.002,TCP  ,192.168.100.6,80,192.168.220.16,58081.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 18:24:38.124,0.0,TCP  ,11062_193,80,192.168.220.8,35079.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 15:38:22.217,0.0,TCP  ,192.168.220.7,43164,11802_28,443.0,2,     108,1,...R..,32,normal,---,---,---
2017-03-20 13:46:43.142,0.0,TCP  ,192.168.200.4,53955,10012_51,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-18 13:51:08.110,0.0,TCP  ,10081_164,443,192.168.220.14,53089.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 13:41:01.141,0.0,TCP  ,192.168.220.14,38626,10346_13,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 07:55:36.813,0.019,TCP  ,10796_87,443,192.168.220.7,33440.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-20 11:46:25.274,0.002,TCP  ,192.168.100.6,80,192.168.220.16,56767.0,3,     206,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-20 14:23:46.105,0.079,TCP  ,10296_225,443,192.168.220.8,56083.0,3,     198,1,.A...F,32,normal,---,---,---
2017-03-21 13:50:30.946,0.0,TCP  ,10135_20,443,192.168.220.11,49073.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-16 14:14:49.107,0.0,UDP  ,192.168.220.4,59385,DNS,53.0,2,     156,1,......,0,normal,---,---,---
2017-03-20 08:28:10.427,0.081,TCP  ,192.168.220.13,51656,13699_120,443.0,11,    1676,1,.AP.S.,0,normal,---,---,---
2017-03-17 15:56:03.941,0.0,UDP  ,192.168.220.8,53688,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-17 12:35:22.246,0.537,TCP  ,10296_230,80,192.168.220.6,55843.0,2,     645,1,.AP...,32,normal,---,---,---
2017-03-15 15:16:08.317,2.451,TCP  ,10527_14,80,192.168.200.4,34488.0,5,    3314,1,.AP...,32,normal,---,---,---
2017-03-18 14:47:17.824,0.027,TCP  ,192.168.220.14,55827,10796_85,443.0,5,     631,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:27:25.021,0.005,TCP  ,192.168.100.6,80,192.168.220.16,48067.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 11:33:51.525,0.0,TCP  ,10012_27,443,192.168.220.16,55443.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 02:11:47.925,0.0,UDP  ,DNS,53,192.168.200.8,58292.0,1,     176,1,......,0,normal,---,---,---
2017-03-16 15:53:48.855,0.0,TCP  ,192.168.210.5,59021,10334_156,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 09:27:23.853,1.343,TCP  ,10124_1,80,192.168.220.6,58866.0,2,     148,1,.A..S.,32,normal,---,---,---
2017-03-15 14:41:30.403,0.005,TCP  ,192.168.220.16,34053,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,6,---
2017-03-15 07:07:10.077,0.0,TCP  ,10244_15,80,192.168.220.7,52535.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-16 16:52:29.688,0.0,TCP  ,192.168.200.8,53722,10479_26,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 17:02:00.442,0.0,TCP  ,192.168.220.10,42861,10360_23,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 13:33:06.794,0.0,TCP  ,192.168.200.9,57407,10086_192,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 11:37:19.490,0.456,TCP  ,192.168.220.8,42314,10976_9,443.0,8,    2417,1,.AP.S.,0,normal,---,---,---
2017-03-21 13:52:55.683,0.0,TCP  ,10055_190,443,192.168.220.11,53499.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 12:05:29.945,0.0,TCP  ,10315_252,443,192.168.220.14,48183.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 06:15:39.825,0.091,TCP  ,10305_142,443,192.168.220.6,56722.0,14,   13182,1,.AP.S.,32,normal,---,---,---
2017-03-15 10:27:45.221,0.0,TCP  ,192.168.220.8,60963,10244_15,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:06:12.219,0.005,TCP  ,192.168.100.6,80,192.168.220.16,33315.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:04:59.483,0.004,TCP  ,192.168.100.6,80,192.168.220.16,39795.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-18 07:28:25.742,0.062,TCP  ,192.168.220.7,60324,10296_226,443.0,2,     178,1,.AP...,0,normal,---,---,---
2017-03-17 10:15:30.560,0.0,TCP  ,10056_241,443,192.168.200.4,33924.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:15:46.707,0.005,TCP  ,192.168.100.6,80,192.168.220.16,48029.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 06:43:07.877,0.054,TCP  ,192.168.220.6,37273,10074_40,443.0,3,     162,1,.A...F,0,normal,---,---,---
2017-03-20 12:26:35.863,0.008,TCP  ,192.168.220.16,35143,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 15:14:38.918,0.0,TCP  ,192.168.200.4,41956,10077_154,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 17:39:56.493,0.0,TCP  ,192.168.210.5,57401,10077_154,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 15:19:43.118,0.0,TCP  ,10218_207,80,192.168.220.12,40050.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 10:55:30.762,0.0,TCP  ,10199_162,80,192.168.210.5,50461.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 17:14:47.760,0.0,TCP  ,192.168.220.14,51002,10261_231,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 11:25:57.868,0.0,TCP  ,192.168.220.11,39532,10204_8,80.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-16 08:06:54.352,0.127,TCP  ,192.168.220.7,36860,10527_4,443.0,13,    1675,1,.AP.S.,0,normal,---,---,---
2017-03-16 15:11:59.494,0.0,TCP  ,192.168.200.8,57196,10108_7,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 13:33:13.390,0.081,TCP  ,192.168.200.8,58781,EXT_SERVER,8000.0,6,     649,1,.AP.SF,0,normal,---,---,---
2017-03-20 11:50:12.718,0.0,TCP  ,192.168.220.14,53183,10296_228,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:04:36.033,0.005,TCP  ,192.168.220.16,59775,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-16 16:49:01.238,0.016,TCP  ,11014_185,443,192.168.220.7,43282.0,3,     251,1,.AP..F,32,normal,---,---,---
2017-03-21 15:11:40.492,0.0,TCP  ,10012_19,80,192.168.200.4,35712.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 13:43:42.854,0.0,TCP  ,10070_48,443,192.168.220.10,39299.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-16 11:13:08.246,0.0,TCP  ,192.168.220.6,51734,10789_31,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-18 13:05:11.788,0.056,TCP  ,192.168.220.14,32787,10064_169,443.0,5,     906,1,.AP.S.,0,normal,---,---,---
2017-03-20 10:52:37.583,0.0,TCP  ,192.168.220.10,47054,10377_172,443.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-20 10:04:06.386,0.0,TCP  ,13267_229,80,192.168.220.10,45323.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 16:02:52.758,0.0,TCP  ,192.168.220.15,55839,14396_241,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 10:43:29.424,1.579,TCP  ,192.168.220.16,37231,13413_146,443.0,44,   89355,1,.AP...,0,normal,---,---,---
2017-03-17 17:22:05.055,0.0,TCP  ,192.168.220.16,36920,192.168.210.5,9011.0,1,      58,1,....S.,0,attacker,portScan,20,nmap args: -sS -T 2
2017-03-21 11:04:47.431,0.0,TCP  ,10199_4,80,192.168.210.5,52038.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 15:00:16.076,0.0,TCP  ,10321_204,443,192.168.220.14,57008.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 12:10:47.783,0.0,TCP  ,10587_193,80,192.168.200.5,58751.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 13:28:51.299,0.341,TCP  ,192.168.210.5,57025,11719_242,80.0,5,     723,1,.AP.SF,0,normal,---,---,---
2017-03-21 12:20:12.434,0.0,TCP  ,192.168.210.5,51433,10179_174,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 16:42:09.120,0.0,TCP  ,192.168.220.15,50529,11928_57,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 15:18:34.746,0.034,TCP  ,10150_27,80,192.168.200.4,54236.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-21 10:50:34.094,41.533,TCP  ,192.168.210.4,49159,192.168.100.5,445.0,115738,   7.4 M,1,.AP...,0,normal,---,---,---
2017-03-20 12:05:49.519,0.0,TCP  ,192.168.100.6,3986,192.168.220.16,50150.0,1,      54,1,.A.R..,0,victim,portScan,29,nmap args: -sS -T 3
2017-03-20 14:32:59.086,0.049,TCP  ,10056_187,443,192.168.220.4,47124.0,8,    7533,1,.AP.S.,32,normal,---,---,---
2017-03-17 14:17:03.116,0.003,TCP  ,192.168.220.16,35963,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 14:46:17.631,0.0,TCP  ,192.168.220.11,52563,10321_204,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:16:16.901,0.007,TCP  ,192.168.220.16,58883,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 13:35:48.640,0.0,TCP  ,192.168.220.16,43189,12774_181,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:06:35.229,0.0,TCP  ,192.168.100.6,80,192.168.220.16,47071.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 11:45:53.002,0.005,TCP  ,192.168.100.6,80,192.168.220.16,47266.0,3,206,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-15 12:51:06.401,0.003,UDP  ,DNS,53,192.168.200.4,54827.0,2,     264,1,......,0,normal,---,---,---
2017-03-20 17:35:27.171,2.46,TCP  ,10796_85,443,192.168.220.15,52391.0,23,   42141,1,.AP.S.,32,normal,---,---,---
2017-03-17 13:07:24.752,0.004,TCP  ,192.168.220.16,38873,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:55:38.260,0.0,TCP  ,192.168.220.16,39961,10086_192,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 18:33:38.600,0.0,TCP  ,192.168.220.15,35975,12141_248,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 08:37:53.364,0.54,TCP  ,10788_89,443,192.168.220.4,51024.0,10,    3800,1,.AP.SF,32,normal,---,---,---
2017-03-16 12:37:42.933,0.002,TCP  ,192.168.220.16,35709,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,9,---
2017-03-19 12:39:24.317,0.003,TCP  ,192.168.200.8,61155,10784_4,443.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-18 19:02:33.278,0.0,UDP  ,DNS,53,192.168.220.7,54850.0,1,161,1,......,0,normal,---,---,---
2017-03-17 14:17:44.577,0.007,TCP  ,192.168.100.6,80,192.168.220.16,51106.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 16:12:33.725,0.409,TCP  ,12107_213,443,192.168.220.16,41345.0,5,    1604,1,.AP.S.,32,normal,---,---,---
2017-03-18 11:13:22.836,0.0,TCP  ,192.168.220.7,34572,11744_169,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 18:32:06.964,0.0,TCP  ,12605_130,443,192.168.220.7,37220.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:13:17.246,0.001,TCP  ,192.168.100.6,80,192.168.220.16,55064.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-15 16:57:59.589,1.039,TCP  ,192.168.220.15,57610,11014_185,443.0,140,   13576,1,.AP.S.,0,normal,---,---,---
2017-03-21 16:35:14.684,0.0,TCP  ,192.168.200.9,49336,11357_172,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 21:38:12.861,0.0,TCP  ,192.168.100.5,445,192.168.200.4,39825.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-21 11:36:50.402,0.0,TCP  ,192.168.200.4,60920,14388_82,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 18:55:30.377,0.106,TCP  ,11897_172,443,192.168.220.15,44464.0,4,     409,1,.AP.S.,32,normal,---,---,---
2017-03-21 10:13:19.102,0.0,TCP  ,192.168.220.9,50508,10281_132,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 18:44:00.761,0.0,TCP  ,10223_4,80,192.168.220.7,55508.0,1,      70,1,.A..S.,0,normal,---,---,---
2017-03-17 10:20:20.215,0.033,UDP  ,DNS,53,192.168.220.11,60040.0,2,     224,1,......,0,normal,---,---,---
2017-03-21 17:17:50.105,0.0,UDP  ,192.168.100.4,35026,DNS,53.0,1,      74,1,......,0,normal,---,---,---
2017-03-17 14:57:07.025,0.819,TCP  ,10151_143,80,192.168.210.5,52342.0,4,    1182,1,.AP.S.,32,normal,---,---,---
2017-03-15 07:10:18.585,0.0,TCP  ,192.168.220.7,39786,10465_139,443.0,2,     108,1,...R..,0,normal,---,---,---
2017-03-20 16:34:17.349,0.0,UDP  ,192.168.220.15,40010,DNS,53.0,2,     174,1,......,0,normal,---,---,---
2017-03-20 20:27:59.976,0.0,TCP  ,192.168.220.16,33508,192.168.210.4,3476.0,1,58,1,....S.,0,attacker,portScan,34,nmap args: -sS -T 1
2017-03-17 14:06:35.521,0.003,UDP  ,DNS,53,192.168.220.4,49877.0,2,     273,1,......,0,normal,---,---,---
2017-03-18 18:50:44.111,0.0,TCP  ,192.168.220.7,55603,10296_234,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:06:27.383,0.008,TCP  ,192.168.220.16,38628,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 10:18:45.682,0.226,TCP  ,11046_120,443,192.168.210.5,60232.0,2,     200,1,.AP...,32,normal,---,---,---
2017-03-17 14:18:13.212,0.004,TCP  ,192.168.220.16,48854,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 04:29:50.583,0.005,TCP  ,192.168.220.16,58844,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 18:54:58.385,0.001,TCP  ,192.168.210.5,49186,10263_185,443.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-21 00:55:34.354,0.0,TCP  ,192.168.220.10,57219,192.168.100.5,445.0,1,66,1,.A....,0,normal,---,---,---
2017-03-17 16:58:19.857,0.023,TCP  ,10171_251,80,192.168.220.4,44314.0,2,     552,1,.AP...,32,normal,---,---,---
2017-03-17 14:35:25.095,0.0,TCP  ,192.168.220.14,34589,10276_216,80.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-17 16:40:03.656,0.267,TCP  ,10139_58,80,192.168.220.13,48511.0,3,     449,1,.A..SF,32,normal,---,---,---
2017-03-17 13:06:20.925,0.006,TCP  ,192.168.220.16,53637,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 09:11:16.009,0.0,TCP  ,192.168.220.4,50946,10056_203,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:16:39.079,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55218.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 07:52:47.879,0.08,TCP  ,10119_118,443,192.168.220.4,59254.0,5,    3296,1,.AP.S.,0,normal,---,---,---
2017-03-21 15:07:36.244,1.28,TCP  ,10795_14,443,192.168.200.4,56776.0,10,   11119,1,.AP.S.,32,normal,---,---,---
2017-03-15 11:55:44.125,0.063,TCP  ,192.168.220.11,41636,10796_87,443.0,5,     628,1,.AP.S.,0,normal,---,---,---
2017-03-16 06:42:19.894,0.0,TCP  ,192.168.220.6,36327,12840_100,443.0,1,      66,1,.A....,0,normal,---,---,---
